url,status,response_time
http://localhost:3000/sncb/connections?departureTime=2018-09-12T07:59:00.000Z,200,21.891
http://localhost:3000/sncb/connections?departureTime=2018-09-12T07:59:00.000Z,200,21.014
http://localhost:3000/sncb/connections?departureTime=2018-09-12T07:59:00.000Z,200,21.338
http://localhost:3000/sncb/connections?departureTime=2018-09-12T07:59:00.000Z,200,26.588
http://localhost:3000/sncb/connections?departureTime=2018-09-12T07:59:00.000Z,200,20.468
http://localhost:3000/sncb/connections?departureTime=2018-09-12T07:59:00.000Z,200,19.449
http://localhost:3000/sncb/connections?departureTime=2018-09-12T07:59:00.000Z,200,21.248
http://localhost:3000/sncb/connections?departureTime=2018-09-12T07:59:00.000Z,200,22.8
http://localhost:3000/sncb/connections?departureTime=2018-09-12T07:59:00.000Z,200,25.747
http://localhost:3000/sncb/connections?departureTime=2018-09-12T07:59:00.000Z,200,20.11
http://localhost:3000/sncb/connections?departureTime=2018-09-12T07:59:00.000Z,200,18.033
http://localhost:3000/sncb/connections?departureTime=2018-09-12T07:59:00.000Z,200,22.513
http://localhost:3000/sncb/connections?departureTime=2018-09-12T07:59:00.000Z,200,21.683
http://localhost:3000/sncb/connections?departureTime=2018-09-12T07:59:00.000Z,200,22.969
http://localhost:3000/sncb/connections?departureTime=2018-09-12T07:59:00.000Z,200,26.778
http://localhost:3000/sncb/connections?departureTime=2018-09-12T07:59:00.000Z,200,18.633
http://localhost:3000/sncb/connections?departureTime=2018-09-12T07:59:00.000Z,200,24.389
http://localhost:3000/sncb/connections?departureTime=2018-09-12T07:59:00.000Z,200,20.233
http://localhost:3000/sncb/connections?departureTime=2018-09-12T07:59:00.000Z,200,20.594
http://localhost:3000/sncb/connections?departureTime=2018-09-12T07:59:00.000Z,200,20.666
http://localhost:3000/sncb/connections?departureTime=2018-09-12T07:59:00.000Z,200,16.575
http://localhost:3000/sncb/connections?departureTime=2018-09-12T07:59:00.000Z,200,18.825
http://localhost:3000/sncb/connections?departureTime=2018-09-12T07:59:00.000Z,200,18.016
http://localhost:3000/sncb/connections?departureTime=2018-09-12T07:59:00.000Z,200,21.906
http://localhost:3000/sncb/connections?departureTime=2018-09-12T07:59:00.000Z,200,21.608
http://localhost:3000/sncb/connections?departureTime=2018-09-12T07:59:00.000Z,200,17.627
http://localhost:3000/sncb/connections?departureTime=2018-09-12T07:59:00.000Z,200,22.816
http://localhost:3000/sncb/connections?departureTime=2018-09-12T07:59:00.000Z,200,18.502
